id,kind,t_host_s,trial,block,phase,last_marker_request_id,last_marker_code,payload_json,temperature,voltage,raw,line,error
822,grip,12.122700400068425,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.122700400068425}",25.0,0.81,0.81,"25,0.81",
823,grip,12.13373360002879,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.13373360002879}",25.0,0.81,0.81,"25,0.81",
824,grip,12.144300900050439,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.144300900050439}",25.0,0.81,0.81,"25,0.81",
825,grip,12.15526949998457,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.15526949998457}",25.0,0.81,0.81,"25,0.81",
826,grip,12.16581130004488,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.16581130004488}",25.0,0.81,0.81,"25,0.81",
827,grip,12.176859600003809,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.176859600003809}",25.0,0.81,0.81,"25,0.81",
828,grip,12.187283199978992,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.187283199978992}",25.0,0.81,0.81,"25,0.81",
829,grip,12.197353500057943,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.197353500057943}",25.0,0.81,0.81,"25,0.81",
830,grip,12.20742250001058,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.20742250001058}",25.0,0.81,0.81,"25,0.81",
831,grip,12.21748660004232,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.21748660004232}",25.0,0.81,0.81,"25,0.81",
832,grip,12.227549800067209,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.227549800067209}",25.0,0.81,0.81,"25,0.81",
833,grip,12.238287099986337,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.238287099986337}",25.0,0.81,0.81,"25,0.81",
834,grip,12.248389899963513,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.248389899963513}",25.0,0.81,0.81,"25,0.81",
835,grip,12.259008000022732,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.259008000022732}",25.0,0.81,0.81,"25,0.81",
836,grip,12.269140799995512,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.269140799995512}",25.0,0.81,0.81,"25,0.81",
837,grip,12.279626099974848,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.279626099974848}",25.0,0.81,0.81,"25,0.81",
838,grip,12.290194800007157,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.290194800007157}",25.0,0.81,0.81,"25,0.81",
839,grip,12.30028179998044,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.30028179998044}",25.0,0.81,0.81,"25,0.81",
840,grip,12.310523299966007,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.310523299966007}",25.0,0.81,0.81,"25,0.81",
841,grip,12.320776400039904,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.320776400039904}",25.0,0.81,0.81,"25,0.81",
842,grip,12.330834300024435,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.330834300024435}",25.0,0.81,0.81,"25,0.81",
843,grip,12.34090070007369,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.34090070007369}",25.0,0.81,0.81,"25,0.81",
844,grip,12.351353400037624,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.351353400037624}",25.0,0.81,0.81,"25,0.81",
845,grip,12.36190220003482,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.36190220003482}",25.0,0.81,0.81,"25,0.81",
846,grip,12.3720605999697,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.3720605999697}",25.0,0.81,0.81,"25,0.81",
847,grip,12.382947299978696,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.382947299978696}",25.0,0.81,0.81,"25,0.81",
848,grip,12.393960100016557,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.393960100016557}",25.0,0.81,0.81,"25,0.81",
849,grip,12.404121699975803,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.404121699975803}",25.0,0.81,0.81,"25,0.81",
850,grip,12.414675000007264,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.414675000007264}",25.0,0.81,0.81,"25,0.81",
851,grip,12.425305300042965,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.425305300042965}",25.0,0.81,0.81,"25,0.81",
852,grip,12.435847299988382,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.435847299988382}",25.0,0.81,0.81,"25,0.81",
853,grip,12.446322100004181,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.446322100004181}",25.0,0.81,0.81,"25,0.81",
854,grip,12.456433100043796,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.456433100043796}",25.0,0.81,0.81,"25,0.81",
855,grip,12.466843000031076,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.466843000031076}",25.0,0.81,0.81,"25,0.81",
856,grip,12.477874299976975,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.477874299976975}",25.0,0.81,0.81,"25,0.81",
857,grip,12.488218400045298,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.488218400045298}",25.0,0.81,0.81,"25,0.81",
858,grip,12.498375299968757,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.498375299968757}",25.0,0.81,0.81,"25,0.81",
859,grip,12.508842800045386,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.508842800045386}",25.0,0.81,0.81,"25,0.81",
860,grip,12.519821500056423,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.519821500056423}",25.0,0.81,0.81,"25,0.81",
861,grip,12.530832499964163,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.530832499964163}",25.0,0.81,0.81,"25,0.81",
862,grip,12.540922100073658,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.540922100073658}",25.0,0.81,0.81,"25,0.81",
863,grip,12.551584900007583,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.551584900007583}",25.0,0.81,0.81,"25,0.81",
864,grip,12.561658999999054,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.561658999999054}",25.0,0.81,0.81,"25,0.81",
865,grip,12.572362100007012,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.572362100007012}",25.0,0.81,0.81,"25,0.81",
866,grip,12.582428300054744,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.582428300054744}",25.0,0.81,0.81,"25,0.81",
867,grip,12.592666700016707,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.592666700016707}",25.0,0.81,0.81,"25,0.81",
868,grip,12.60275309998542,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.60275309998542}",25.0,0.81,0.81,"25,0.81",
869,grip,12.613171800039709,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.613171800039709}",25.0,0.81,0.81,"25,0.81",
870,grip,12.623607599991374,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.623607599991374}",25.0,0.81,0.81,"25,0.81",
871,grip,12.633902800036594,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.633902800036594}",25.0,0.81,0.81,"25,0.81",
872,grip,12.644401700003073,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.644401700003073}",25.0,0.81,0.81,"25,0.81",
873,grip,12.654798100003973,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.654798100003973}",25.0,0.81,0.81,"25,0.81",
874,grip,12.665089900023304,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.665089900023304}",25.0,0.81,0.81,"25,0.81",
875,grip,12.675626200041734,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.675626200041734}",25.0,0.81,0.81,"25,0.81",
876,grip,12.686652700067498,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.686652700067498}",25.0,0.81,0.81,"25,0.81",
877,grip,12.696734700002708,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.696734700002708}",25.0,0.81,0.81,"25,0.81",
878,grip,12.706885099993087,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.706885099993087}",25.0,0.81,0.81,"25,0.81",
879,grip,12.717391600017436,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.717391600017436}",25.0,0.81,0.81,"25,0.81",
880,grip,12.72744250006508,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.72744250006508}",25.0,0.81,0.81,"25,0.81",
881,grip,12.737499100039713,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.737499100039713}",25.0,0.81,0.81,"25,0.81",
882,grip,12.747606000048108,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.747606000048108}",25.0,0.81,0.81,"25,0.81",
883,grip,12.75796940003056,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.75796940003056}",25.0,0.81,0.81,"25,0.81",
884,grip,12.768393700011075,10,1,complete,784,7,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 12.768393700011075}",25.0,0.81,0.81,"25,0.81",
